Date,User,Message
3/7/24 19:43,붕붕,붕붕님이 들어왔습니다.
3/7/24 22:12,비옷입은 튜브,주피터 노트북 pdf로 바꾸는 것을 공지에 올라온 사이트 보고 했는데 잘 안되는데 뭐가 잘못된 건지 잘 모르겠습니다 컴퓨터 cmd에서 코드 두개 엔터 누르고 주피터 노트북  파일에서 다운로드 들어갔더니 에러가 계속 뜹니다 
3/7/24 22:39,부탁하는 무지,전 주피터 업데이트하니깐 해결되는 것 같더라고요
3/7/24 22:40,옐로카드 프로도,안되시면 html로 다운 후 pdf로 변경하는 홈페이지 이용하시면 됩니다!
3/7/24 22:40,비옷입은 튜브,html로 바꾸고 인쇄에서 pdf로 저장 한 것도 인정 되나요?
3/7/24 22:43,기지개 고양이,저는 그냥 크롬에서 페이지 인쇄했습니다
3/7/24 22:58,뿅뿅 네오,뿅뿅 네오님이 나갔습니다.
3/7/24 22:59,TA Hyojun,혹시 어떤 에러 메시지가 뜨는지 보여주실 수 있나요? 다른 분들이 말씀해 주신 대로 html로 다운로드하고 pdf로 바꾸거나 페이지 인쇄하셔도 상관없습니다.
3/7/24 23:02,말썽쟁이 네오,말썽쟁이 네오님이 나갔습니다.
3/8/24 1:35,.,For the coding problem can I use colab and submit it in .ipynb files?
3/8/24 1:38,TA chaeju,"Yes, however, you also need to attach a PDF file displaying the execution results.

Please check the ETL announcement."
3/8/24 1:59,멋쩍은 튜브,"그러면
1. 1~3 문풀 파일
2. 코드 파일
3. 코드 설명 pdf
이렇게 올리나요 아니면 1과 3을 합치나요?"
3/8/24 2:03,TA chaeju,"You don't need to unify the PDF files. but if there are multiple files, please rename them so that each can be distinguished clearly."
3/8/24 11:54,신난 어피치,신난 어피치님이 들어왔습니다.
3/8/24 12:38,부끄러운 어피치,부끄러운 어피치님이 나갔습니다.
3/8/24 13:08,으쓱으쓱 어피치,으쓱으쓱 어피치님이 들어왔습니다.
3/8/24 13:25,으쓱으쓱 어피치,"hw 1-3에서 spectral radius의 정의가 the largest eigenvalue라고 되어있는데, 정의를 따로 찾아보니, the maximum of the absolute values of eigenvalues라고 되어있더라구요. rho >= 0라고 생각해도 무방할까요?"
3/8/24 13:28,기지개 고양이,X^T X 특성상 고윳값이 음수가 아니예요
3/8/24 13:29,기지개 고양이,.
3/8/24 13:31,애교뿜뿜 어피치,애교뿜뿜 어피치님이 들어왔습니다.
3/8/24 13:33,비옷입은 튜브,혹시 올해 중간 기말 오픈북인가요 클로즈 북 시험인지 알 수 있을까요?
3/8/24 14:21,초롱초롱 네오,초롱초롱 네오님이 들어왔습니다.
3/8/24 15:24,시무룩한 튜브,"Ch2. Ppt p.3의 attempt 1) 에서, 왜 단순히 loss function를 최소화하는 게 아니라, supremum 값을 최소화 하는 건지 궁금합니다."
3/8/24 15:26,초롱초롱 튜브,초롱초롱 튜브님이 나갔습니다.
3/8/24 15:34,밥줘,worst case를 최소화 하는 느낌 아닌가요? 그래서 다소 pessimist적인 방법이라고 나와있는거고요
3/8/24 15:35,불금 네오,불금 네오님이 나갔습니다.
3/8/24 15:37,치즈케이크,적분이 없는 함수 공간에서 두 함수의 거리를 재는 가장 직관적인 방법이 supremum norm 아닌가 싶어요
3/8/24 15:44,시무룩한 튜브,감사합니다
3/8/24 15:47,튜브낀 튜브,"In the last slide of chapter 1, what exactly is f_sub_w? That is, how does the function f_sub_w relate to the random variable w?"
3/8/24 16:46,선풍기 바람 쐬는 어피치,선풍기 바람 쐬는 어피치님이 나갔습니다.
3/8/24 17:06,휘파람 프로도,휘파람 프로도님이 들어왔습니다.
3/8/24 17:22,권투하는 무지,"in problem 5, it says 'Implement the __matmul__ methods so that the above gradient descent code runs without modification'. But don't I have to substitute A@x with A.__matmul__(x) in order to use the __matmul__ method? I don't see a way I can use the method without modifying the provided GD code."
3/8/24 17:24,눈물바다에 빠진 라이언,__matmul__ is a magic method so that we can override the @(matrix multiplication) operator.
3/8/24 17:33,권투하는 무지,oh thank you now I get it!
3/8/24 17:33,화난 라이언,I think it can be helpful to check python tutorials uploaded on the professor’s website and docs that deal with objects(class) of numpy.
3/8/24 18:00,기지개 고양이,"Python의 class 객체의 연산을 할때는 magic method라 불리는 것을 사용해요

A+2 의 연산도, A의 class에서 __add__ 라는 + 연산자에 대한 함수가 정의돼있기에 가능한거죠

MyClass.__matmul__() 도 행렬곱(matrix mult)연산자 @ 작용시 어떤 값을 리턴할지 정의하는 겁니다"
3/8/24 18:12,멋쩍은 튜브,1번에서 theta 는 p×1 행렬이라고 생각하면 되나요?
3/8/24 18:16,기지개 고양이,문제에 적힌대로 X와 행렬곱이 가능하려면 그래야될듯 해요
3/8/24 18:19,장수한,장수한님이 나갔습니다.
3/8/24 18:23,신난 어피치,사진
3/8/24 18:23,신난 어피치,혹시 MLE에서 다음 minimization으로 넘어가는 논리가 어떻게 되는지 설명해줄 수 있나요? 계속 제 논리로는 maximize인 것 같아서 질문합니다.
3/8/24 18:25,청소하는 튜브,#NAME?
3/8/24 18:26,신난 어피치,아 음수 부호를 놓쳤네요..감사합니다!
3/8/24 18:51,멋쩍은 튜브,사진
3/8/24 18:51,멋쩍은 튜브,Is this what the notation means in #1-b?
3/8/24 18:58,음료수 마시는 어피치,음료수 마시는 어피치님이 들어왔습니다.
3/8/24 18:58,열심히 일하는 네오,Yes!
3/8/24 19:01,소심한 네오,Vector Norm
3/8/24 19:02,밥줘,search for Norm in google
3/8/24 19:15,멋쩍은 튜브,Thanks
3/8/24 19:52,초롱초롱 네오,초롱초롱 네오님이 나갔습니다.
3/8/24 20:54,얼굴마사지하는 제이지,얼굴마사지하는 제이지님이 들어왔습니다.
3/8/24 20:58,하트뿅뿅 라이언,하트뿅뿅 라이언님이 들어왔습니다.
3/8/24 21:42,휘파람 프로도,휘파람 프로도님이 나갔습니다.
3/8/24 22:48,말썽쟁이 네오,말썽쟁이 네오님이 들어왔습니다.
3/9/24 2:36,시무룩한 튜브,사진
3/9/24 2:37,시무룩한 튜브,혹시 저 길이가 왜 -b/ llall 인가요?
3/9/24 2:42,ㅇㅇ,삭제된 메시지입니다.
3/9/24 2:43,ㅇㅇ,"aTx = ||a|| * (x \cdot \hat{a})
x의 성분 중 a와 평행한 부분을 생각하시면 될 것 같습니다"
3/9/24 11:29,눈빛 애교 어피치,눈빛 애교 어피치님이 나갔습니다.
3/9/24 11:31,ERE23,ERE23님이 들어왔습니다.
3/9/24 12:00,deee,혹시 shuffled cyclic sgd가 unbiased estimation property를 가지지 않는 이유를 알 수 있을까요?
3/9/24 12:43,밥줘,"그냥 cyclic sgd는 모든 index를 사용은 하지만 매 사이클마다 바뀌지 않는(mod (1,N) = mod (1+N,N)) 일정한 규칙을 갖는다는 문제가 있는데
shuffled cyclic sgd는 똑같이 모든 index를 하나씩 훑지만 N사이클마다 index 순서 자체를 랜덤하게 바꿔줘서 그 문제를 해결한거 아닐까요??"
3/9/24 12:43,밥줘,저도 부족하지만 혹시 기여가 있을까 싶어 의견 남깁니다..
3/9/24 12:45,벌 서는 라이언,공지에 올려주신 메뉴얼에 따라서 주피터 노트북을 pdf로 변환하려고 하고 있는데 다음 사진과 같은 에러 메세지와 함께 실행이 되지 않습니다. 이유를 알 수 있을까요?
3/9/24 12:45,벌 서는 라이언,사진
3/9/24 12:49,General Trash,저 명령은 python code가 아니라 shell command라서 앞에 느낌표 하나 붙이시면 될 것 같습니다.
3/9/24 12:56,벌 서는 라이언,사진
3/9/24 12:57,벌 서는 라이언,감사합니다. 그런데 실행은 되나 아래와 같은 에러 문구가 다시 나오는 것 같습니다. 이 같은 에러는 어떻게 해결할 수 있는지 알 수 있을까요?
3/9/24 12:58,기지개 고양이,저는 걍 포기하고 크롬 자체의 화면 인쇄 이용해서(Ctrl+P) pdf로 저장했어요
3/9/24 13:02,인사하는 프로도,colab 쓰실 줄 아시면 코드 colab으로 옮겨서 ‘인쇄 > pdf로 저장’ 하시면 됩니다
3/9/24 13:14,쑥스럽게 인사하는 프로도,"조교님, 혹시 문제 5에서 A의 전치행렬의 곱을 구현할때, 모든(n,r) 쌍에 대해 연산이 올바르게 작동해야 하는지, 아니면 주어진 (20,3) 조합에 대해서만 작동해도 되는지 여쭙니다. n이 r에 대해 일정 크기 이상 크지 않은 경우에도 연산이 작동해야 할까요?"
3/9/24 13:25,TA chaeju,n>=r을 만족하는 일반적인 n과 r에 대해 구현해 주세요.
3/9/24 13:28,쑥스럽게 인사하는 프로도,감사합니다
3/9/24 13:36,TA chaeju,"You may understand f_w (theta) as f(theta, w). the expression f_w (theta) emphasizes that the function f relys on the random variable w

In chapter 5, we have to deal with the continuous random variables and the expectation with respect to them"
3/9/24 14:49,부끄러워하는 라이언,부끄러워하는 라이언님이 나갔습니다.
3/9/24 16:55,TA Jisun,"In case of cyclic sgd, either shuffled or not, there is a dependency to the prior iterates. Specifically, if we denote by x_k the k-th iterate and g_k the k-th gradient given N (>=2) samples, g_2 has dependency on x_1, and E[g_2 | x_1] is not the true (full) gradient at x_2 ,therefore biased. (Not full gradient because the index at the first iteration cannot be included at the second update.)"
3/9/24 16:55,얼굴마사지하는 제이지,얼굴마사지하는 제이지님이 나갔습니다.
3/9/24 18:46,deee,감사합니다!!
3/9/24 19:16,초롱초롱 튜브,초롱초롱 튜브님이 들어왔습니다.
3/10/24 0:01,멋쩍은 튜브,"과제 5번을 할 때, @연산을 하는 코드를 만들어야 하는데 이때 A가 주어진 저 형태일 때만 먹히는 코드여도 괜찮은 게 맞나요?"
3/10/24 0:06,TA Hyojun,네 n>=r을 만족하는 일반적인 n과 r에 대해 문제와 같이 정의된 행렬 A를 대상으로 하는 @연산을 구현하시면 됩니다.
3/10/24 0:17,피스메이커 프로도,피스메이커 프로도님이 나갔습니다.
3/10/24 0:46,치맥하는 제이지,(코드가 들어있는)주피터 노트북을 pdf로 바꿔서 내면 코드 파일은 따로 제출하지 않아도 되는건가요?
3/10/24 0:48,TA Hyojun,아뇨 코드 파일도 .py나 .ipynb 형식으로 같이 제출해 주시길 바랍니다.
3/10/24 0:49,치맥하는 제이지,아 넵 알겠습니다
3/10/24 1:19,가을뮤트,가을뮤트님이 들어왔습니다.
3/10/24 1:33,벙찐 튜브,Can I use a theory of linear algebra solving problem 3?
3/10/24 1:36,TA Youngmin,"Yes, you may use well known properties of matrices or theorems from linear algebra class without any proof."
3/10/24 3:11,하트뽀뽀 어피치,하트뽀뽀 어피치님이 들어왔습니다.
3/10/24 11:22,튜브낀 튜브,사진
3/10/24 11:23,튜브낀 튜브,"How can we move from first line to second line? I don’t see where Yi, not P(Yi), comes from."
3/10/24 11:33,Ernest Lee,"웹사이트 상에서도 출석 비율이 없긴 한데, 이 분이 TA이신지 잘 몰라서요.. 다른 내용 읽어보니 'must attend'라는 이야기도 좀 있어서 혹시 출석 없는 게 맞는 건지 TA분께서 알려주실 수 있으실까요?"
3/10/24 11:35,시무룩한 튜브,"과제 3번에서 (로)가 spectral radius라고 하는데, 이게 고유값 중 최댓값이라고 생각했습니다.

근데 그 뒤에 i.e. (로)X^TX 도 largest eigenvalue라고 나옵니다.

(로)는 X의 최대고유값 그런식으로 해석해야되는 건가요?"
3/10/24 11:38,신난 어피치,로(A)가 A 행렬의 고윳값 중 최댓값을 의미해 로(X^TX)는 X^TX의 최대 고윳값을 의미합니다
3/10/24 11:50,TA Youngmin,"Keep in mind that P(Y) is defined to be (1 0)^T if Y = -1 and (0 1)^T if Y = 1 in this case.
By considering each cases with definition of H and f, you will obtain the second line."
3/10/24 11:50,TA Youngmin,"Yes, there is no attendance in this course."
3/10/24 11:51,열심히 일하는 네오,사진
3/10/24 11:54,열심히 일하는 네오,위에 어느 분께서 이거 관련해서 질문하셨는데 저도 수업들으면서 a벡터에 대한 length가 ||a||가 아닌 -b/||a||가 되어지는지 잘 모르겠네요. 애초에 저 length표현하신게 a벡터에 대한 length맞나요? b는 intersection이라 하셨는데 x-intersection으로 보시고 말씀하신거겠죠?
3/10/24 11:55,열심히 일하는 네오,수업에서도 교수님께서 그림을 저렇게 그리셨는데 그림 부분이 헷갈리네요
3/10/24 11:56,열심히 일하는 네오,Zoom으로는 44:09대입니다
3/10/24 11:59,열심히 일하는 네오,죄송합니다 Lecture 4 recording 44분대입니다
3/10/24 11:59,기지개 고양이,"(a1,a2)ㆍ(x1,x2)+b=0 ~ (0,0)  사이 거리
이니
|b|/sqrt(a1²+a2²) = -b/||a||"
3/10/24 12:00,음악듣는 어피치,"(d-1)-dim. surface 의 식을 x벡터를 a 방향으로 내적하여 구한 a방향 성분이 특정 수 (-b) 가 된다고 이해하면 편할듯 합니다.
단위벡터로 내적해야하니 ||a|| 로 나누어주고요
따라서 그림의 -b/||a|| 는 x의 a 방향 성분 크기(원점에서 평면까지 거리)에 해당되는것 같습니다"
3/10/24 12:00,퇴근하는 프로도,a의끝점이 초록직선 위에 있는게 아니에요~
3/10/24 12:01,퇴근하는 프로도,그림때문에 헷갈리시는듯
3/10/24 12:01,열심히 일하는 네오,아 그랬군요 감사합니다
3/10/24 12:01,열심히 일하는 네오,다들 너무 감사합니다!
3/10/24 12:02,Frodo leaving office,Frodo leaving office님이 나갔습니다.
3/10/24 12:11,운동하는 라이언,운동하는 라이언님이 나갔습니다.
3/10/24 13:16,시무룩한 튜브,5번
3/10/24 13:16,시무룩한 튜브,오타가 났네요. 죄송합니다.
3/10/24 13:16,시무룩한 튜브,혹시 5번 문제에서 결과적으로 무엇을 문제가 요구하는지가 헷갈려서 질문합니다.
3/10/24 13:17,시무룩한 튜브,최적화 문제와 문제 조건들을 나열해놓은 것 같은데… 뭔가를 show 하라거나 하는 게 없어서요!
3/10/24 13:18,TA Hyojun,"주어진 행렬곱 연산을 행렬 A를 만들어서 직접 계산하는 방식이 아닌, 더 효율적인 연산 방식을 구현하라는 것이 해당 문제의 요구사항입니다."
3/10/24 13:22,TA Hyojun,"즉, A@x와 A.T@x 연산을 구현하시면 됩니다."
3/10/24 13:24,TA Hyojun,그리고 문제를 다시 확인해 보니까 Problem 5에도 test code가 있어서 Problem 5도 실행 결과를 .pdf로 함께 제출해 주시면 감사하겠습니다. 번거롭게 해 드려 죄송합니다 ㅠㅠ
